transaction_id,amount,merchant,location,card_type,is_fraud
TXN_002436,29.89,eBay,Charlotte,Visa,0
TXN_002437,604.81,eBay,Charlotte,MasterCard,0
TXN_002438,474.81,Amazon,Philadelphia,Amex,0
TXN_002439,350.09,Target,SanFrancisco,Amex,0
TXN_002440,603.16,Amazon,Dallas,MasterCard,0
TXN_002441,746.32,eBay,Columbus,Amex,0
TXN_002442,460.22,BestBuy,SanFrancisco,Amex,0
TXN_002443,2888.85,Walmart,Charlotte,Visa,1
TXN_002444,228.16,eBay,LosAngeles,Visa,0
TXN_002445,240.18,BestBuy,SanAntonio,Visa,0
TXN_002446,292.55,eBay,SanFrancisco,Amex,0
TXN_002447,488.36,Amazon,Phoenix,Amex,0
TXN_002448,669.62,Walmart,SanDiego,MasterCard,0
TXN_002449,224.84,Amazon,Philadelphia,Visa,1
TXN_002450,178.18,Amazon,SanJose,Visa,0
TXN_002451,1908.92,Amazon,LosAngeles,Visa,1
TXN_002452,2402.86,Amazon,SanDiego,Visa,1
TXN_002453,121.79,BestBuy,Austin,Visa,0
TXN_002454,2032.88,Amazon,Dallas,Amex,1
TXN_002455,38.35,Walmart,NewYork,Amex,0
TXN_002456,780.35,Amazon,Austin,MasterCard,0
TXN_002457,40.56,Walmart,Philadelphia,Visa,0
TXN_002458,1442.68,Walmart,Houston,Visa,1
TXN_002459,664.16,Target,LosAngeles,Amex,0
TXN_002460,230.05,Amazon,Philadelphia,Amex,0
TXN_002461,271.31,Target,Charlotte,Amex,0
TXN_002462,754.27,eBay,SanJose,Visa,0
TXN_002463,324.91,BestBuy,Charlotte,MasterCard,1
TXN_002464,792.14,Amazon,Jacksonville,MasterCard,1
TXN_002465,467.28,eBay,Houston,MasterCard,0
TXN_002466,30.92,Walmart,SanAntonio,Amex,0
TXN_002467,416.47,BestBuy,Houston,MasterCard,1
TXN_002468,506.11,Target,Dallas,Amex,0
TXN_002469,2659.74,eBay,SanJose,Visa,1
TXN_002470,355.61,eBay,Houston,Amex,0
TXN_002471,883.28,Amazon,SanFrancisco,Amex,1
TXN_002472,1081.49,BestBuy,Jacksonville,Visa,1
TXN_002473,704.78,eBay,LosAngeles,MasterCard,0
TXN_002474,65.77,eBay,Austin,MasterCard,0
TXN_002475,361.93,Target,Houston,Amex,0
TXN_002476,789.46,BestBuy,Houston,MasterCard,0
TXN_002477,534.39,BestBuy,Phoenix,MasterCard,0
TXN_002478,98.78,Target,SanAntonio,Amex,0
TXN_002479,462.93,Walmart,Charlotte,Visa,0
TXN_002480,17.33,Amazon,SanAntonio,MasterCard,0
TXN_002481,570.55,Target,Jacksonville,Visa,0
TXN_002482,295.41,Walmart,Jacksonville,Visa,1
TXN_002483,1641.71,Walmart,SanAntonio,Amex,1
TXN_002484,324.84,BestBuy,Houston,Amex,0
TXN_002485,1143.06,Target,Philadelphia,MasterCard,1
TXN_002486,795.34,Amazon,LosAngeles,Amex,0
TXN_002487,760.19,Target,Austin,MasterCard,0
TXN_002488,351.37,Target,Jacksonville,Visa,0
TXN_002489,580.35,BestBuy,Charlotte,Amex,0
TXN_002490,2707.68,Walmart,Philadelphia,MasterCard,1
TXN_002491,259.75,Walmart,Dallas,Amex,0
TXN_002492,756.09,Amazon,Houston,MasterCard,0
TXN_002493,43.39,BestBuy,Charlotte,Amex,0
TXN_002494,676.03,Target,Phoenix,MasterCard,0
TXN_002495,607.05,Walmart,NewYork,Amex,0
TXN_002496,586.13,Target,Dallas,MasterCard,0
TXN_002497,494.3,Amazon,Philadelphia,MasterCard,0
TXN_002498,1005.96,Walmart,Houston,Amex,1
TXN_002499,2769.54,BestBuy,SanFrancisco,Visa,1
TXN_002500,980.16,Amazon,Dallas,Amex,1
TXN_002501,26.74,Amazon,Charlotte,Amex,0
TXN_002502,160.13,Target,Columbus,Visa,0
TXN_002503,229.06,BestBuy,SanAntonio,Amex,0
TXN_002504,105.31,Target,Phoenix,Visa,0
TXN_002505,735.75,Amazon,SanDiego,MasterCard,0
TXN_002506,74.06,Walmart,Phoenix,Amex,0
TXN_002507,774.91,Amazon,Jacksonville,Visa,0
TXN_002508,265.06,BestBuy,Philadelphia,MasterCard,0
TXN_002509,589.74,Amazon,Jacksonville,Amex,0
TXN_002510,740.16,Target,LosAngeles,Amex,0
TXN_002511,257.43,BestBuy,Austin,Amex,0
TXN_002512,1976.59,Amazon,Chicago,MasterCard,1
TXN_002513,180.07,Walmart,Phoenix,MasterCard,0
TXN_002514,2478.83,eBay,Phoenix,Visa,1
TXN_002515,75.53,BestBuy,Columbus,Amex,0
TXN_002516,7.54,Amazon,SanDiego,Amex,0
TXN_002517,569.44,Amazon,SanAntonio,Amex,0
TXN_002518,1264.81,Walmart,Austin,Visa,1
TXN_002519,763.7,eBay,Columbus,Visa,0
TXN_002520,536.04,Target,SanFrancisco,Amex,0
TXN_002521,288.92,Target,Phoenix,Visa,0
TXN_002522,2896.17,Target,SanFrancisco,Visa,1
TXN_002523,263.69,Target,LosAngeles,Visa,0
TXN_002524,258.53,Amazon,Philadelphia,Amex,0
TXN_002525,106.81,Target,Columbus,MasterCard,0
TXN_002526,551.34,Amazon,Phoenix,MasterCard,0
TXN_002527,712.4,Target,NewYork,Amex,0
TXN_002528,212.98,eBay,SanAntonio,MasterCard,0
TXN_002529,343.03,eBay,Charlotte,Visa,0
TXN_002530,2238.92,Amazon,Columbus,Visa,1
TXN_002531,180.94,Walmart,Dallas,Visa,0
TXN_002532,92.7,BestBuy,SanJose,MasterCard,0
TXN_002533,1711.35,BestBuy,NewYork,Amex,1
TXN_002534,2173.25,BestBuy,SanFrancisco,MasterCard,1
TXN_002535,337.8,Amazon,Dallas,Visa,1
TXN_002536,1699.96,Target,Houston,Visa,1
TXN_002537,1246.86,Walmart,Dallas,MasterCard,1
TXN_002538,33.68,Amazon,SanFrancisco,Amex,0
TXN_002539,1314.22,Walmart,Chicago,Visa,1
TXN_002540,1968.36,eBay,NewYork,Visa,1
TXN_002541,2395.35,eBay,Chicago,Amex,1
TXN_002542,690.28,Amazon,LosAngeles,Amex,0
TXN_002543,611.1,Target,NewYork,Visa,0
TXN_002544,435.65,Walmart,LosAngeles,Amex,0
TXN_002545,315.94,BestBuy,Columbus,MasterCard,0
TXN_002546,343.0,Amazon,Phoenix,MasterCard,0
TXN_002547,84.24,BestBuy,SanDiego,MasterCard,0
TXN_002548,460.57,BestBuy,Dallas,Visa,1
TXN_002549,2168.06,Walmart,SanAntonio,Visa,1
TXN_002550,317.95,eBay,SanFrancisco,Amex,0
TXN_002551,364.55,BestBuy,NewYork,MasterCard,0
TXN_002552,360.43,Target,SanJose,Visa,0
TXN_002553,269.29,Amazon,LosAngeles,Amex,0
TXN_002554,2621.52,Walmart,Houston,Visa,1
TXN_002555,671.27,BestBuy,Jacksonville,Amex,0
TXN_002556,51.85,Target,Phoenix,MasterCard,0
TXN_002557,273.61,Walmart,NewYork,MasterCard,0
TXN_002558,480.99,Amazon,Phoenix,Amex,0
TXN_002559,1774.75,Walmart,SanDiego,Visa,1
TXN_002560,260.86,Target,Dallas,Amex,0
TXN_002561,794.24,Amazon,Charlotte,Visa,0
TXN_002562,66.62,Walmart,SanFrancisco,Visa,0
TXN_002563,2294.82,Amazon,SanDiego,Amex,1
TXN_002564,2679.41,Walmart,Austin,Amex,1
TXN_002565,600.45,BestBuy,SanAntonio,MasterCard,0
TXN_002566,529.23,BestBuy,Jacksonville,Amex,1
TXN_002567,420.37,BestBuy,Charlotte,MasterCard,0
TXN_002568,136.93,eBay,Dallas,Amex,0
TXN_002569,1919.2,eBay,Dallas,MasterCard,1
TXN_002570,172.44,eBay,Charlotte,Amex,0
TXN_002571,682.65,Walmart,Chicago,Amex,0
TXN_002572,381.73,eBay,SanAntonio,Visa,0
TXN_002573,387.73,BestBuy,Phoenix,MasterCard,1
TXN_002574,462.77,Walmart,LosAngeles,Visa,1
TXN_002575,129.38,eBay,Austin,Amex,0
TXN_002576,279.24,Amazon,Charlotte,Visa,0
TXN_002577,2498.11,Target,SanJose,MasterCard,1
TXN_002578,614.76,eBay,Dallas,Amex,0
TXN_002579,166.06,BestBuy,Chicago,Visa,0
TXN_002580,227.59,eBay,SanJose,Visa,0
TXN_002581,1662.49,eBay,SanAntonio,Visa,1
TXN_002582,475.78,eBay,SanFrancisco,Amex,0
TXN_002583,536.46,Target,Houston,Visa,0
TXN_002584,849.13,Amazon,Charlotte,Amex,1
TXN_002585,661.49,Target,Philadelphia,Visa,1
TXN_002586,113.9,Target,SanAntonio,Amex,0
TXN_002587,245.53,Amazon,Houston,Amex,0
TXN_002588,620.27,Target,Philadelphia,MasterCard,0
TXN_002589,256.99,Amazon,Charlotte,Amex,0
TXN_002590,764.51,eBay,Jacksonville,Visa,0
TXN_002591,450.59,Target,Jacksonville,MasterCard,0
TXN_002592,448.53,Target,Austin,MasterCard,0
TXN_002593,2625.19,Target,SanFrancisco,MasterCard,1
TXN_002594,174.96,BestBuy,Charlotte,Visa,0
TXN_002595,147.31,Amazon,Houston,MasterCard,0
TXN_002596,159.94,BestBuy,Phoenix,MasterCard,0
TXN_002597,1232.83,Amazon,Charlotte,Visa,1
TXN_002598,2012.21,eBay,SanAntonio,Visa,1
TXN_002599,206.17,Amazon,SanJose,Visa,0
TXN_002600,742.42,BestBuy,Austin,MasterCard,0
TXN_002601,381.39,BestBuy,SanFrancisco,Visa,0
TXN_002602,280.74,Target,Chicago,MasterCard,1
TXN_002603,2582.64,Amazon,Columbus,Amex,1
TXN_002604,1984.94,Amazon,LosAngeles,Amex,1
TXN_002605,2587.21,eBay,Jacksonville,Visa,1
TXN_002606,679.34,eBay,Charlotte,Amex,0
TXN_002607,2961.56,eBay,Philadelphia,MasterCard,1
TXN_002608,325.52,Amazon,LosAngeles,Visa,0
TXN_002609,403.71,eBay,LosAngeles,Visa,0
TXN_002610,224.04,Walmart,Jacksonville,Amex,0
TXN_002611,510.06,Amazon,Phoenix,MasterCard,0
TXN_002612,98.58,Target,SanJose,Amex,0
TXN_002613,2804.76,Amazon,Charlotte,Visa,1
TXN_002614,152.6,BestBuy,Austin,Visa,0
TXN_002615,632.05,Walmart,Austin,MasterCard,0
TXN_002616,702.37,Walmart,Phoenix,Amex,0
TXN_002617,721.68,Walmart,Jacksonville,Amex,0
TXN_002618,349.34,eBay,Chicago,Visa,1
TXN_002619,334.12,Walmart,Phoenix,Visa,0
TXN_002620,1025.81,eBay,Phoenix,Visa,1
TXN_002621,294.07,BestBuy,SanDiego,Amex,0
TXN_002622,140.53,BestBuy,SanAntonio,Visa,0
TXN_002623,172.48,Target,Philadelphia,Amex,0
TXN_002624,638.04,Walmart,Philadelphia,Amex,0
TXN_002625,443.53,eBay,LosAngeles,Amex,0
TXN_002626,210.28,Target,Phoenix,Visa,0
TXN_002627,416.04,Walmart,SanDiego,Visa,0
TXN_002628,261.78,BestBuy,SanAntonio,Amex,0
TXN_002629,31.91,Amazon,Austin,MasterCard,0
TXN_002630,11.28,Target,SanDiego,MasterCard,0
TXN_002631,722.87,Walmart,Charlotte,MasterCard,0
TXN_002632,376.14,Walmart,SanFrancisco,Visa,0
TXN_002633,495.21,BestBuy,SanJose,Amex,0
TXN_002634,322.47,Walmart,Phoenix,Amex,0
TXN_002635,273.61,Target,Phoenix,Visa,0
TXN_002636,702.56,BestBuy,LosAngeles,MasterCard,0
TXN_002637,219.14,BestBuy,SanAntonio,Amex,0
TXN_002638,1634.17,BestBuy,Charlotte,MasterCard,1
TXN_002639,421.65,BestBuy,SanFrancisco,Visa,0
TXN_002640,1132.81,BestBuy,LosAngeles,Visa,1
TXN_002641,642.18,Target,SanAntonio,Visa,0
TXN_002642,528.59,Walmart,Charlotte,Visa,0
TXN_002643,68.9,Walmart,Columbus,Visa,0
TXN_002644,580.69,Walmart,Austin,Amex,0
TXN_002645,302.53,Target,Chicago,MasterCard,0
TXN_002646,1739.52,Amazon,Houston,Amex,1
TXN_002647,665.92,Walmart,SanFrancisco,Visa,0
TXN_002648,258.09,Walmart,SanAntonio,MasterCard,0
TXN_002649,656.73,Target,SanJose,MasterCard,0
TXN_002650,280.76,BestBuy,NewYork,Visa,0
TXN_002651,146.64,Walmart,Philadelphia,MasterCard,0
TXN_002652,659.47,BestBuy,SanJose,MasterCard,0
TXN_002653,518.23,Walmart,SanDiego,Visa,0
TXN_002654,1045.43,Amazon,SanAntonio,MasterCard,1
TXN_002655,231.55,Target,Austin,MasterCard,0
TXN_002656,2883.84,Walmart,Chicago,Visa,1
TXN_002657,89.61,Amazon,Philadelphia,Amex,0
TXN_002658,526.42,Target,SanFrancisco,Visa,0
TXN_002659,560.47,Walmart,Austin,Visa,1
TXN_002660,768.14,Target,SanAntonio,Visa,0
TXN_002661,210.63,Amazon,SanJose,MasterCard,0
TXN_002662,625.9,eBay,Columbus,Amex,0
TXN_002663,93.78,Walmart,SanAntonio,Amex,0
TXN_002664,696.9,Amazon,Chicago,Visa,0
TXN_002665,747.67,BestBuy,Phoenix,Visa,0
TXN_002666,493.54,Target,SanAntonio,Visa,0
TXN_002667,36.68,Target,SanDiego,MasterCard,0
TXN_002668,1878.12,Amazon,SanAntonio,Visa,1
TXN_002669,2493.67,Walmart,Chicago,Visa,1
TXN_002670,360.18,eBay,Austin,Visa,0
TXN_002671,289.01,Amazon,Dallas,Amex,0
TXN_002672,144.31,BestBuy,LosAngeles,Visa,0
TXN_002673,508.17,Target,Charlotte,MasterCard,0
TXN_002674,369.13,BestBuy,Houston,Amex,0
TXN_002675,457.41,Amazon,LosAngeles,MasterCard,0
TXN_002676,121.67,Amazon,SanAntonio,Amex,0
TXN_002677,67.62,eBay,SanAntonio,MasterCard,0
TXN_002678,2861.0,Amazon,Austin,MasterCard,1
TXN_002679,2754.57,BestBuy,SanFrancisco,Visa,1
TXN_002680,1048.96,Walmart,Columbus,MasterCard,1
TXN_002681,43.82,BestBuy,SanDiego,Visa,0
TXN_002682,352.37,Walmart,Phoenix,Amex,0
TXN_002683,485.67,Walmart,Austin,MasterCard,0
TXN_002684,1340.11,Amazon,SanAntonio,MasterCard,1
TXN_002685,1494.84,eBay,Austin,Visa,1
TXN_002686,250.6,Amazon,LosAngeles,MasterCard,1
TXN_002687,489.41,Target,SanJose,MasterCard,0
TXN_002688,266.36,Target,SanDiego,Amex,0
TXN_002689,1153.67,Amazon,SanDiego,Visa,1
TXN_002690,401.68,BestBuy,Jacksonville,Visa,0
TXN_002691,208.28,Amazon,Austin,Amex,0
TXN_002692,506.95,BestBuy,Philadelphia,Visa,0
TXN_002693,2957.63,Amazon,Phoenix,MasterCard,1
TXN_002694,376.57,Walmart,SanJose,Amex,0
TXN_002695,1184.55,Walmart,SanFrancisco,Visa,1
TXN_002696,447.37,Target,Houston,MasterCard,0
TXN_002697,109.7,BestBuy,Columbus,Visa,0
TXN_002698,811.26,BestBuy,SanJose,Visa,1
TXN_002699,614.67,Target,Dallas,MasterCard,0
TXN_002700,178.11,BestBuy,Phoenix,MasterCard,0
TXN_002701,506.07,eBay,Dallas,Amex,0
TXN_002702,183.95,Target,SanDiego,MasterCard,0
TXN_002703,2788.74,Amazon,Columbus,Visa,1
TXN_002704,1691.46,Amazon,SanDiego,MasterCard,1
TXN_002705,83.17,BestBuy,Austin,MasterCard,0
TXN_002706,331.18,Amazon,SanJose,Visa,0
TXN_002707,1935.78,BestBuy,SanJose,MasterCard,1
TXN_002708,23.15,BestBuy,Houston,Visa,0
TXN_002709,380.17,Amazon,Philadelphia,Visa,0
TXN_002710,707.39,Target,Dallas,Amex,0
TXN_002711,681.0,Walmart,SanDiego,MasterCard,0
TXN_002712,195.26,Target,Charlotte,Amex,0
TXN_002713,261.57,eBay,LosAngeles,Visa,0
TXN_002714,1491.3,Amazon,SanJose,Visa,1
TXN_002715,695.26,Walmart,Austin,Visa,1
TXN_002716,268.35,Walmart,Houston,MasterCard,0
TXN_002717,60.52,Amazon,Austin,Amex,0
TXN_002718,418.22,Target,Columbus,MasterCard,0
TXN_002719,1367.85,Amazon,Jacksonville,MasterCard,1
TXN_002720,487.55,BestBuy,Jacksonville,Visa,0
TXN_002721,663.06,Amazon,Phoenix,MasterCard,0
TXN_002722,581.49,Amazon,Philadelphia,MasterCard,0
TXN_002723,411.69,Target,SanAntonio,Visa,0
TXN_002724,2571.8,eBay,SanJose,MasterCard,1
TXN_002725,673.07,Walmart,Philadelphia,Visa,1
TXN_002726,1551.25,Amazon,Philadelphia,MasterCard,1
TXN_002727,2717.75,Walmart,Houston,MasterCard,1
TXN_002728,552.91,eBay,SanFrancisco,MasterCard,0
TXN_002729,456.74,BestBuy,NewYork,Visa,0
TXN_002730,1007.61,Amazon,Philadelphia,MasterCard,1
TXN_002731,248.8,Walmart,SanJose,Amex,0
TXN_002732,571.9,eBay,Chicago,Amex,0
TXN_002733,107.2,BestBuy,Phoenix,MasterCard,0
TXN_002734,838.17,Target,SanJose,Visa,1
TXN_002735,211.24,BestBuy,Jacksonville,Amex,0
TXN_002736,496.68,Walmart,Philadelphia,Amex,0
TXN_002737,2587.31,Amazon,Philadelphia,Visa,1
TXN_002738,520.46,BestBuy,SanDiego,Visa,0
TXN_002739,307.0,Amazon,Philadelphia,Visa,0
TXN_002740,183.33,eBay,SanJose,Amex,0
TXN_002741,521.75,eBay,SanDiego,MasterCard,0
TXN_002742,512.72,Amazon,Columbus,Amex,0
TXN_002743,627.55,BestBuy,Charlotte,Visa,0
TXN_002744,294.03,Amazon,SanAntonio,Amex,0
TXN_002745,1122.64,Amazon,Dallas,Amex,1
TXN_002746,432.49,Amazon,SanFrancisco,Visa,0
TXN_002747,420.74,Walmart,Phoenix,Amex,0
TXN_002748,2821.73,Target,Houston,MasterCard,1
TXN_002749,36.99,BestBuy,Phoenix,Amex,0
TXN_002750,2280.71,eBay,Charlotte,Visa,1
TXN_002751,420.43,Amazon,Houston,Visa,0
TXN_002752,2332.71,Walmart,LosAngeles,MasterCard,1
TXN_002753,258.49,Amazon,Houston,MasterCard,0
TXN_002754,433.48,Amazon,Dallas,MasterCard,1
TXN_002755,243.47,Amazon,SanJose,MasterCard,0
TXN_002756,93.66,Target,SanFrancisco,Amex,0
TXN_002757,2456.14,eBay,SanDiego,Amex,1
TXN_002758,1340.07,Amazon,Austin,Visa,1
TXN_002759,413.79,eBay,Phoenix,Amex,0
TXN_002760,970.81,Walmart,Phoenix,MasterCard,1
TXN_002761,2318.51,Amazon,NewYork,Visa,1
TXN_002762,379.05,Walmart,Chicago,Visa,0
TXN_002763,540.02,Amazon,Charlotte,MasterCard,0
TXN_002764,551.13,Walmart,Houston,Visa,0
TXN_002765,174.51,BestBuy,Phoenix,MasterCard,0
TXN_002766,380.14,eBay,Charlotte,Amex,0
TXN_002767,2081.28,Amazon,Houston,MasterCard,1
TXN_002768,682.62,BestBuy,Austin,Visa,0
TXN_002769,415.59,Target,Austin,Amex,0
TXN_002770,624.91,eBay,Houston,MasterCard,0
TXN_002771,685.71,eBay,Philadelphia,Visa,0
TXN_002772,582.73,eBay,SanDiego,MasterCard,0
TXN_002773,317.87,Target,NewYork,MasterCard,0
TXN_002774,1344.61,eBay,Chicago,Amex,1
TXN_002775,20.49,Walmart,Houston,Amex,0
TXN_002776,239.36,eBay,NewYork,MasterCard,0
TXN_002777,309.01,BestBuy,Dallas,Amex,0
TXN_002778,801.94,Walmart,Columbus,Visa,1
TXN_002779,649.17,eBay,Jacksonville,MasterCard,1
TXN_002780,757.63,Target,Jacksonville,Amex,0
TXN_002781,227.71,BestBuy,SanJose,MasterCard,0
TXN_002782,357.12,Amazon,Dallas,Visa,1
TXN_002783,93.27,Walmart,Charlotte,Amex,0
TXN_002784,2936.1,eBay,Columbus,Visa,1
TXN_002785,1036.8,Amazon,LosAngeles,Visa,1
TXN_002786,439.54,eBay,Dallas,Amex,0
TXN_002787,553.21,Walmart,SanFrancisco,Visa,0
TXN_002788,560.9,eBay,Columbus,MasterCard,0
TXN_002789,359.44,Walmart,Chicago,MasterCard,0
TXN_002790,371.34,eBay,Houston,Amex,0
TXN_002791,210.93,BestBuy,Jacksonville,Visa,0
TXN_002792,1998.27,Walmart,SanFrancisco,Visa,1
TXN_002793,1679.51,BestBuy,Dallas,Visa,1
TXN_002794,796.55,BestBuy,Columbus,MasterCard,0
TXN_002795,396.15,BestBuy,Philadelphia,Amex,0
TXN_002796,411.55,Amazon,Dallas,MasterCard,1
TXN_002797,639.88,Amazon,SanJose,MasterCard,0
TXN_002798,794.4,Amazon,SanFrancisco,Amex,0
TXN_002799,225.11,Target,Charlotte,Amex,0
TXN_002800,1125.2,Amazon,SanJose,Visa,1
TXN_002801,555.61,Target,Charlotte,Visa,0
TXN_002802,238.58,BestBuy,Columbus,MasterCard,0
TXN_002803,830.64,Walmart,Phoenix,Amex,1
TXN_002804,615.38,BestBuy,SanDiego,Amex,0
TXN_002805,617.09,BestBuy,Charlotte,MasterCard,0
TXN_002806,573.35,BestBuy,Chicago,Visa,0
TXN_002807,168.88,Walmart,LosAngeles,Visa,0
TXN_002808,755.87,Amazon,SanFrancisco,Visa,0
TXN_002809,763.96,eBay,Columbus,MasterCard,0
TXN_002810,528.24,Walmart,Phoenix,Visa,0
TXN_002811,220.51,Walmart,SanFrancisco,MasterCard,0
TXN_002812,2657.39,BestBuy,LosAngeles,Amex,1
TXN_002813,357.94,Walmart,SanAntonio,Visa,0
TXN_002814,322.35,Walmart,SanFrancisco,MasterCard,0
TXN_002815,104.1,Walmart,Dallas,Amex,0
TXN_002816,101.75,Walmart,LosAngeles,MasterCard,0
TXN_002817,289.92,eBay,SanAntonio,Visa,0
TXN_002818,454.21,Walmart,SanDiego,Visa,1
TXN_002819,1479.47,Amazon,SanFrancisco,Visa,1
TXN_002820,84.55,eBay,Phoenix,Visa,0
TXN_002821,679.01,eBay,Houston,Amex,0
TXN_002822,2002.03,Amazon,SanDiego,Visa,1
TXN_002823,585.06,eBay,NewYork,Visa,0
TXN_002824,146.0,Amazon,Chicago,Amex,0
TXN_002825,2146.2,eBay,NewYork,MasterCard,1
TXN_002826,2271.58,Amazon,SanJose,Visa,1
TXN_002827,682.78,BestBuy,Chicago,MasterCard,1
TXN_002828,149.38,Amazon,SanFrancisco,Visa,0
TXN_002829,771.42,Walmart,Philadelphia,Amex,1
TXN_002830,1099.0,eBay,Philadelphia,Visa,1
TXN_002831,589.29,Walmart,Charlotte,MasterCard,0
TXN_002832,1255.7,Walmart,Dallas,Visa,1
TXN_002833,1176.27,Amazon,SanAntonio,Amex,1
TXN_002834,1531.93,BestBuy,Columbus,Amex,1
TXN_002835,686.25,Amazon,Phoenix,MasterCard,0
TXN_002836,722.79,Walmart,Philadelphia,Amex,0
TXN_002837,765.74,Amazon,SanDiego,MasterCard,0
TXN_002838,682.31,Walmart,Chicago,Visa,0
TXN_002839,645.33,Walmart,Houston,Amex,0
TXN_002840,465.41,Walmart,Charlotte,MasterCard,1
TXN_002841,901.88,eBay,Phoenix,Visa,1
TXN_002842,536.34,BestBuy,Dallas,Amex,0
TXN_002843,217.05,Walmart,Philadelphia,MasterCard,0
TXN_002844,120.45,Amazon,Jacksonville,MasterCard,0
TXN_002845,636.38,Walmart,NewYork,Visa,0
TXN_002846,669.13,Walmart,Chicago,MasterCard,0
TXN_002847,459.81,Target,Columbus,MasterCard,0
TXN_002848,2634.67,BestBuy,SanAntonio,Visa,1
TXN_002849,1939.68,Walmart,LosAngeles,MasterCard,1
TXN_002850,414.02,eBay,Philadelphia,Visa,0
TXN_002851,2459.57,Walmart,Dallas,Visa,1
TXN_002852,2597.4,eBay,Phoenix,Visa,1
TXN_002853,515.62,BestBuy,Chicago,Visa,0
TXN_002854,1480.81,Amazon,Dallas,MasterCard,1
TXN_002855,1173.35,Walmart,Dallas,Amex,1
TXN_002856,2627.51,Walmart,SanAntonio,Amex,1
TXN_002857,411.17,Walmart,Columbus,Amex,0
TXN_002858,246.81,eBay,Philadelphia,MasterCard,1
TXN_002859,452.49,BestBuy,Dallas,Visa,0
TXN_002860,293.31,Walmart,Jacksonville,Amex,0
TXN_002861,644.5,eBay,Austin,MasterCard,1
TXN_002862,675.37,Walmart,Dallas,Amex,0
TXN_002863,165.75,Amazon,SanAntonio,MasterCard,0
TXN_002864,419.79,Target,Charlotte,MasterCard,0
TXN_002865,113.22,eBay,NewYork,Visa,0
TXN_002866,1756.12,Amazon,Charlotte,MasterCard,1
TXN_002867,58.12,Target,Chicago,Visa,0
TXN_002868,132.4,Walmart,SanAntonio,Visa,0
TXN_002869,315.84,Walmart,Houston,MasterCard,0
TXN_002870,2897.4,Amazon,Charlotte,Visa,1
TXN_002871,470.81,Walmart,Houston,MasterCard,0
TXN_002872,971.32,Amazon,Austin,Visa,1
TXN_002873,86.58,BestBuy,SanDiego,Visa,0
TXN_002874,242.56,Amazon,Dallas,Amex,0
TXN_002875,127.17,eBay,Charlotte,MasterCard,0
TXN_002876,37.57,eBay,LosAngeles,Amex,0
TXN_002877,470.06,Target,SanFrancisco,MasterCard,0
TXN_002878,488.54,BestBuy,SanJose,Amex,1
TXN_002879,196.83,Target,Columbus,Amex,0
TXN_002880,340.23,Amazon,Columbus,MasterCard,0
TXN_002881,587.29,eBay,Austin,Amex,0
TXN_002882,535.25,eBay,Philadelphia,Visa,0
TXN_002883,2196.67,Walmart,SanJose,Visa,1
TXN_002884,534.17,Amazon,SanFrancisco,Amex,0
TXN_002885,487.28,BestBuy,SanAntonio,Amex,0
TXN_002886,740.57,Target,NewYork,Amex,0
TXN_002887,2546.98,eBay,LosAngeles,MasterCard,1
TXN_002888,2339.29,Amazon,Austin,MasterCard,1
TXN_002889,653.15,Amazon,Philadelphia,Amex,0
TXN_002890,682.53,BestBuy,Columbus,Amex,0
TXN_002891,1316.34,Target,Jacksonville,MasterCard,1
TXN_002892,25.38,BestBuy,Chicago,Visa,0
TXN_002893,266.52,eBay,Charlotte,MasterCard,0
TXN_002894,584.6,eBay,Philadelphia,Amex,0
TXN_002895,779.0,Walmart,Phoenix,MasterCard,0
TXN_002896,262.99,eBay,SanFrancisco,Visa,0
TXN_002897,2358.26,Walmart,Philadelphia,MasterCard,1
TXN_002898,625.87,Walmart,Columbus,MasterCard,0
TXN_002899,270.34,BestBuy,Dallas,Amex,0
TXN_002900,772.89,eBay,Columbus,MasterCard,0
TXN_002901,2221.43,eBay,Philadelphia,MasterCard,1
TXN_002902,606.47,Walmart,Phoenix,Amex,0
TXN_002903,272.92,Target,Charlotte,MasterCard,0
TXN_002904,767.65,eBay,NewYork,Visa,0
TXN_002905,1069.48,Walmart,Austin,MasterCard,1
TXN_002906,432.91,Target,SanJose,Amex,0
TXN_002907,461.42,eBay,Charlotte,Amex,1
TXN_002908,214.38,eBay,Dallas,MasterCard,0
TXN_002909,737.4,Amazon,Columbus,Amex,0
TXN_002910,710.52,eBay,SanJose,Amex,0
TXN_002911,262.45,Walmart,SanDiego,Visa,0
TXN_002912,634.03,BestBuy,NewYork,Visa,1
TXN_002913,786.69,Walmart,Charlotte,Visa,0
TXN_002914,650.16,Walmart,NewYork,MasterCard,0
TXN_002915,258.17,eBay,Columbus,Visa,1
TXN_002916,798.71,Walmart,SanAntonio,Visa,0
TXN_002917,466.81,BestBuy,Charlotte,MasterCard,0
TXN_002918,566.86,eBay,SanFrancisco,MasterCard,0
TXN_002919,294.79,Walmart,Philadelphia,Amex,0
TXN_002920,766.68,Walmart,Philadelphia,Amex,0
TXN_002921,1707.17,Amazon,Charlotte,MasterCard,1
TXN_002922,383.21,eBay,LosAngeles,Amex,0
TXN_002923,1175.36,eBay,Dallas,Amex,1
TXN_002924,953.57,Target,SanDiego,MasterCard,1
TXN_002925,351.77,Walmart,NewYork,Amex,0
TXN_002926,521.97,eBay,SanDiego,Amex,0
